8f5453a0-3b63-46a8-a9ed-edf5fc7d2e38,f02e16a9-5fd5-4cd4-942b-f70559180d00,Mueang Lop Buri,เมืองลพบุรี,1601
e554151c-0314-4f0e-b6bc-ad469547ea45,f02e16a9-5fd5-4cd4-942b-f70559180d00,Phatthana Nikhom,พัฒนานิคม,1602
70ccb66e-e4c0-4807-9b0b-4dd6bfc30807,f02e16a9-5fd5-4cd4-942b-f70559180d00,Khok Samrong,โคกสำโรง,1603
322dc42f-956b-417e-89b0-c6c8110bcdd7,f02e16a9-5fd5-4cd4-942b-f70559180d00,Chai Badan,ชัยบาดาล,1604
5c941fa8-603d-4147-9ea3-833574778622,f02e16a9-5fd5-4cd4-942b-f70559180d00,Tha Wung,ท่าวุ้ง,1605
47000818-26e6-43a8-b4af-883367ed0d57,f02e16a9-5fd5-4cd4-942b-f70559180d00,Ban Mi,บ้านหมี่,1606
c39137d2-0de6-4d2a-a897-878077f18d30,f02e16a9-5fd5-4cd4-942b-f70559180d00,Tha Luang,ท่าหลวง,1607
203cd67d-ece5-40d0-bb09-0b9cd6ef7ea4,f02e16a9-5fd5-4cd4-942b-f70559180d00,Sa Bot,สระโบสถ์,1608
cadd51aa-111e-4b71-991c-15219d96c37c,f02e16a9-5fd5-4cd4-942b-f70559180d00,Khok Charoen,โคกเจริญ,1609
bbc05a09-4eae-4b27-a55e-9c645f8f26d1,f02e16a9-5fd5-4cd4-942b-f70559180d00,Lam Sonthi,ลำสนธิ,1610
41e80f57-b73d-4025-8f1a-55886252da66,f02e16a9-5fd5-4cd4-942b-f70559180d00,Nong Muang,หนองม่วง,1611
6b6fcf8d-c14c-44c3-b7eb-249868d64f73,daa8fc72-5a8c-44c6-943c-677d154bbeae,Mueang Sing Buri,เมืองสิงห์บุรี,1701
825ffdc4-e5f3-45b3-a408-d2d982d5213e,daa8fc72-5a8c-44c6-943c-677d154bbeae,Bang Rachan,บางระจัน,1702
33072dbc-784a-4781-8cd4-d4464e90ef88,daa8fc72-5a8c-44c6-943c-677d154bbeae,Khai Bang Rachan,ค่ายบางระจัน,1703
e22e478c-9fdc-466b-a73f-b9c300d8883b,daa8fc72-5a8c-44c6-943c-677d154bbeae,Phrom Buri,พรหมบุรี,1704
4854ba58-cae6-46d7-be1e-015f0a69d63a,daa8fc72-5a8c-44c6-943c-677d154bbeae,Tha Chang,ท่าช้าง,1705
17aeaccb-58de-44e0-a8b9-be70c83153d6,daa8fc72-5a8c-44c6-943c-677d154bbeae,In Buri,อินทร์บุรี,1706
c0f0b672-757e-4110-8291-5bbca835696f,1c4f10de-1b17-4ffe-a45f-0239292216a5,Mueang Chai Nat,เมืองชัยนาท,1801
385f736c-9467-4781-bc3c-00c7569f128e,1c4f10de-1b17-4ffe-a45f-0239292216a5,Manorom,มโนรมย์,1802
3c171f9b-2890-4fd6-89cd-ab8ddd4e2e31,1c4f10de-1b17-4ffe-a45f-0239292216a5,Wat Sing,วัดสิงห์,1803
b6fd195f-5cd3-4459-ac61-d9e5bff875bd,1c4f10de-1b17-4ffe-a45f-0239292216a5,Sapphaya,สรรพยา,1804
9d2e311f-79d3-46f6-8737-66cbcc76fd85,1c4f10de-1b17-4ffe-a45f-0239292216a5,Sankhaburi,สรรคบุรี,1805
b3d86cb5-21c3-4c79-a882-36ba68478564,1c4f10de-1b17-4ffe-a45f-0239292216a5,Hankha,หันคา,1806
42a662ee-da7e-439a-8606-4de1d9194b2c,1c4f10de-1b17-4ffe-a45f-0239292216a5,Nong Mamong,หนองมะโมง,1807
